Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
4812,070002008000700200040600503010060980900000006087040010108004030005006000700800020,0.8139,6952,6899,0,6.2201,1365,1868,0,0.6124,162,121,0
4813,006800030900040700010706008007000205060000080409000600300401050005020007070005300,0.5156,4618,4565,0,7.4849,1651,2211,0,0.3899,109,59,0
4814,802040000500000007000900021304078000050090070000420309920001000600000008000050902,0.3280,3218,3164,0,4.1379,898,1206,0,0.9660,246,212,0
4815,003078001706030480100000000070002000009586200000700050000000008094010705600450100,0.5748,5116,5064,0,5.8247,1248,1793,0,0.2434,68,19,0
4816,400207105010069020200000000730000002040010060900000048000000003090850070803601004,0.0963,952,900,0,1.5994,347,429,0,0.1601,52,0,0
4817,020091500000400009100008000802603050700000008050702406000800005200004000008270060,0.3492,3041,2988,0,2.8834,625,857,0,0.2683,72,20,0
4818,049000076010890200003060000000900018300000007780002000000020800002084090130000640,0.1501,1359,1306,0,1.2014,263,312,0,0.4152,109,61,0
4819,080000000000586007003470080009040052360000078820050100090015700400962000000000020,1.3007,14385,14334,0,8.1663,1773,2544,0,0.1619,51,0,0
4820,209500100000900060060007009900040300002309700003010002700800010050004000004006205,0.1204,1149,1096,0,1.6354,359,474,0,0.5685,151,109,0
4821,001090000970005000006003049008000910010307020027000400690100300000500062000020800,0.5780,5693,5640,0,7.0654,1518,2057,0,1.0912,289,251,0
4822,854200003209000000100000805000407050400903008070508000702000006000000502500002384,1.7436,16161,16110,0,14.1821,2976,4774,0,0.5817,144,106,0
4823,070000080500000002080231070068000910700306004000050000206000108000080000000403000,0.4834,5165,5109,0,9.4678,1992,2740,0,1.5672,384,347,0
4824,608090001005007000000600058070906800900000005003105070390004000000300400800010903,0.2556,2239,2186,0,1.9256,399,590,0,0.2181,65,13,0
4825,000152000200060004500040009900000007001504200000793000008000300709000802030000040,0.0960,856,801,0,0.9097,196,239,0,2.2266,514,506,0
4826,047000090000410807200000000408500100010030070002006508000000009803049000090000360,0.4703,4860,4806,0,5.9491,1238,1899,0,0.6730,177,137,0
4827,500001002006050700070609080308000400020070060004000209030508020009010300400300005,0.2091,1867,1815,0,2.4244,522,699,0,0.4157,109,63,0
4828,500000003610903025020050080000836000000010000007000800050267030100000008040000060,4.7476,39643,39588,0,9.1158,1834,2874,0,0.3421,92,42,0
4829,009005100618009000007000009100007000000938000000600007200000400000200985004300700,6.2787,50235,50179,0,44.3813,9281,13554,0,1.1476,252,220,0
4830,005040200070603050000000000000000000240000078000108000892000615600000004030516080,25.5705,236578,236523,0,113.0919,24200,39468,0,0.7879,212,163,0
4831,300020006000509000580106079460000015210070098090000060030000080050708020000010000,0.1651,1257,1205,0,2.8162,712,888,0,0.6487,165,121,0
4832,040001000000040507860007201200400000005080400000003005409600038102070000000100070,0.3344,3219,3165,0,3.4571,716,1081,0,0.1813,54,0,0
4833,300005800200400006010600230000360000050070060000041000073008020600004005008700003,4.3662,39984,39930,0,61.8459,12383,18561,0,4.4120,1040,1088,0
4834,000000000078000490060374010000000000430000052701020304040090070053702840007501600,2.7566,26366,26316,0,6.5748,1469,2315,0,0.1407,50,0,0
4835,006000300500010007830000041080000010600807009300090008000604000007000200100080005,2.0421,18560,18504,0,24.7632,4971,7265,0,1.5388,342,331,0
4836,000040009076005000000800074008020090003000100040070300850003000000700960900080000,6.5263,54344,54287,0,77.0524,15876,23405,0,2.6215,593,601,0
4837,001020000507009201020031004084000000000010000000000980700340020903600408000090500,13.0763,112024,111970,0,53.8310,10567,17412,0,0.8178,211,170,0
4838,029040100600000900000002006003900000076020840000001600500300000004000002007060350,4.9479,49452,49396,0,18.5100,3757,5356,0,0.6873,173,128,0
4839,001802400200040006000030000800020004020709080500000009006090500000306000004050600,6.5203,63904,63848,0,97.7504,19248,29429,0,0.2106,58,3,0
4840,020080500004002107610000020090203000500000009000509040030000074209400600005020010,0.3705,3112,3059,0,2.7444,622,884,0,0.2943,79,27,0
4841,400900206000010000605207900003401509090000030201309600002603401000080000306004005,0.0563,538,489,0,1.1311,268,290,0,0.4202,110,67,0
4842,000000072000900005040078100617400020400000007080007514009210060800005000120000000,0.5502,5197,5144,0,3.9860,840,1172,0,0.9699,236,205,0
4843,200008001000070380090050200032000009000207000400000710006020050085090000900800007,2.3188,21041,20986,0,18.8469,3771,6117,0,1.1842,290,263,0
4844,900300050006450802000080060005009020000070000060100700010030000803014500050006003,0.0050,71,17,0,0.2467,64,17,0,1.1996,296,254,0
4845,200709006008000200000010000300000009001503700020040050000000000046070820083050940,4.7382,45470,45415,0,57.0157,11927,18591,0,1.3713,333,298,0
4846,060500100000000540019704320300000600080000050005000004043809210092000000008003090,0.1587,1346,1293,0,1.8564,424,559,0,0.8846,225,187,0
4847,080490030007005000390007000920000006100050004600000015000200091000500800060014050,0.4640,4152,4098,0,6.6898,1399,2130,0,2.3718,537,526,0
4848,000403000370000084001050300006000200203040508400608003000060000060201050000809000,0.1844,1909,1855,0,2.4255,502,655,0,0.4751,127,80,0
4849,100000209009400000308070150000604080007030900010705000094060302000003500503000006,0.0055,68,16,0,0.1953,55,10,0,0.1751,52,0,0
4850,000020008000610795010000030002300560000040000069008100040000050621037000300060000,1.0456,9300,9246,0,9.2656,1989,2784,0,0.9048,226,183,0
4851,000090300010300020205108900002809140500000009091504600003701802050002030007030000,0.0468,486,437,0,0.8979,212,225,0,0.1552,49,0,0
4852,000807000009040800060000040310000025045273190000050000700000009094020730001090500,0.0489,487,435,0,0.9361,220,247,0,0.8144,203,160,0
4853,001030005409006030008041000300000000050812090000000004000170800040200906800090300,0.0654,563,509,0,0.6684,151,150,0,0.2415,66,15,0
4854,000009068010200000000001003240108500005000600009507034900800000000004010760900000,3.4236,32334,32279,0,45.7758,9525,13711,0,1.0796,273,235,0
4855,720940006060700098000021000007000061506000907910000500000850000490007030600093072,0.0121,125,76,0,0.2636,72,38,0,0.1650,49,0,0
4856,400000000500210860067004090000600009080050020900001000030100640014036007000000003,0.3325,3169,3115,0,4.0354,845,1208,0,0.1843,54,0,0
4857,030700600000002090000046102540000020000203000090000056405870000010600000008009010,1.1043,10282,10227,0,11.9284,2437,3563,0,0.6356,159,114,0
4858,009080500020006000300020908000068040500090002060210000603050009000100050001040200,0.2142,1973,1919,0,3.8663,857,1135,0,0.3452,88,43,0
4859,103000206600050003000000000000000000062000380708020609000801000079302150001000900,10.2170,92749,92694,0,55.8846,11657,18432,0,1.4831,378,345,0
4860,002000080000006010000805493090300006003000100600004020974508000050200000080000900,1.6793,16193,16138,0,11.2015,2214,3495,0,0.7840,188,152,0
4861,060000290000086005001500607200001000050000060000700008802009100100350000035000070,0.3080,2802,2747,0,4.9297,1023,1460,0,1.8199,407,395,0
4862,000308000068000290001209700040030020000050000250104086090020070600080002070000010,2.0834,17461,17408,0,15.4388,3271,4958,0,0.2805,76,25,0
4863,900040001010308020000000000020495080008000100300000002006000200070603010205080403,11.5016,93222,93168,0,67.6590,14985,21945,0,0.4690,129,85,0
4864,000030050053006082010200000300090020705060801020040005000004070470900230090070000,0.3858,3730,3678,0,3.2462,792,960,0,0.2496,72,21,0
4865,900000005420090080000001620506400018000000000830009507072900000040020093600000002,1.1067,10028,9975,0,17.7234,3843,5186,0,0.1734,53,0,0
4866,000000270020308600000400310090006000002010900000200080039002000001703040045000000,1.4137,11462,11406,0,11.8961,2531,3500,0,0.5203,131,82,0
4867,070320100000900405410000000000050019100803004780040000000000028802001000007085060,0.7793,7294,7241,0,13.0071,2731,4104,0,1.0940,262,224,0
4868,001497060300000700060000008100060004900105007200080006400000070008000003030978400,0.9070,8321,8268,0,12.8930,2861,3712,0,0.3188,93,44,0
4869,000080000800956001036107580000000000007030800050010060701804309003000600060503020,0.6760,5872,5821,0,4.5633,1024,1489,0,0.5620,169,128,0
4870,070540060600700000002009005706900004010000030200008906100800600000007002020036080,2.4806,23062,23009,0,33.7276,7095,10649,0,1.5857,402,380,0
4871,000738000000040000902000308006304200700060003001907600203000806007080100400000002,0.0835,815,762,0,1.3088,289,349,0,0.2531,74,22,0
4872,000050000270106084008000300706000208020000050140000076000000000000375000080204090,3.8293,35165,35110,0,15.1257,3045,4343,0,0.2962,78,27,0
4873,003000007400005680000138400200006070080000010010500006005892000038400005100000800,0.0311,310,257,0,0.5129,123,110,0,1.0372,255,227,0
4874,008610070070008490000704800000060000930000021000050000002301000043800050010076300,1.9358,16842,16789,0,11.8626,2404,3820,0,0.2791,81,31,0
4875,300700006000239500500000000900007040060050020010400007000000008009316000600008004,0.2697,2332,2276,0,2.5192,526,722,0,0.6941,177,127,0
4876,020050000000106207073400900080000790500000006049000010008004160701803000000010070,0.2207,1817,1764,0,1.9864,460,566,0,0.8395,217,175,0
4877,006000800020604050700010004000000000230000015005070400000902000602301709800000003,22.1294,208433,208378,0,37.1782,7420,12079,0,1.3379,307,287,0
4878,008903700070060020010000060090704010000000000005301400001000600060209050200080009,0.7212,6172,6117,0,0.9331,211,228,0,0.1972,57,3,0
4879,200107000500004020904800705600000000300205004000000002709006401060300008000401007,0.9257,8380,8327,0,6.3333,1427,2007,0,0.3596,97,47,0
4880,603420908007000000400060012000908006509000103800605000380070001000000800201086407,0.0097,115,66,0,0.2825,74,39,0,0.1597,49,0,0
4881,300000005000012600076500400090725100060901030007836020001004790009260000700000006,0.0897,962,913,0,1.2968,305,361,0,0.1579,49,0,0
4882,006030500000000000395000726000060000207000809580000062070905030830000075009403200,0.7929,7685,7634,0,8.2055,1796,2697,0,0.1655,51,0,0
4883,001050000000000001340702000060304079002060500410905020000209036600000000000030700,0.5893,6557,6503,0,13.6513,2866,4082,0,0.4318,111,62,0
4884,000070000350060029000923000008000400460000013010854090070000040001000300900000002,3.7669,35245,35190,0,33.6510,6632,11043,0,1.7404,440,431,0
4885,000080900060007080100306000029010700800902004006050320000103005050800060001070000,0.5013,5141,5088,0,8.7698,1910,2550,0,0.3013,95,46,0
4886,020090040600802009000000000003908600001000700050030090000040000000706000780309024,12.2040,106058,106002,0,101.5627,21406,29766,0,0.9528,233,195,0
4887,010020050209705308007080900005000800040000030800403006080000070500109002900000003,0.0685,563,510,0,0.7868,189,208,0,0.2184,62,10,0
4888,100607002000820000002001300704000069050000040980000705008500100000093000600104003,0.5472,5201,5148,0,8.3160,1766,2411,0,0.4345,113,65,0
4889,208001705000002030503900000072010003000000000600080120000009201050100000109500807,0.0671,608,555,0,0.4994,115,98,0,0.3947,111,63,0
4890,203089000460007000008005000000000710500308006024000000000700200000200089000850104,2.3544,20920,20865,0,22.2376,4692,6185,0,1.3872,340,307,0
4891,000705000036010870001000500300000006008040300907080405020304050003000600040108090,0.3723,3535,3483,0,3.1024,666,904,0,0.3325,93,46,0
4892,609430000001000000070090206004002007005000800700300100903020080000000900000014602,2.3473,20500,20445,0,13.9021,2962,4293,0,0.4685,129,79,0
4893,080040010020000900005106080009500000508000407000003600010402300004000070090070060,5.4126,50529,50474,0,32.8247,6689,10396,0,0.3902,97,48,0
4894,009803600050000030700409001003000800060000020100040009020000090047090160000704000,1.8344,16090,16035,0,19.6279,4107,6109,0,0.7309,187,146,0
4895,006002100030000006000961070000510002800000004100047000080634000600000040003100200,0.7981,7629,7574,0,13.2554,2729,4160,0,0.9528,249,206,0
4896,000000000010040090950000037003709600000050000460030078000000000500207006600805001,0.5721,7349,7293,0,9.0449,1807,2898,0,0.1904,56,0,0
4897,080000400040030068000900030209400003030125070100003604010009000690010080003000040,1.0389,9280,9228,0,11.7811,2658,3727,0,0.4737,131,95,0
4898,608010509109050804002000100007306200000502000200000008500804007070000080006000900,0.4020,3162,3109,0,4.6079,1065,1442,0,0.9670,237,206,0
4899,056400900000089060300100007000790000908000501000045000700008005090370000003002780,0.1315,1176,1123,0,1.2197,283,361,0,0.5356,152,108,0
4900,020709040009000300073020860000502000090000010060000080600901007005604100000000000,1.7713,14974,14918,0,17.7031,3558,5481,0,0.2849,74,22,0
4901,300008004406500030008040906800000017001000500560000009904010200010005803600300001,0.4238,3664,3613,0,3.2669,736,986,0,0.3776,106,57,0
4902,070000050300040006000192000102403507700050003005000100000000000047000360000978000,1.5736,13376,13321,0,15.3986,3163,4504,0,0.2608,77,23,0
4903,006800040920005010008002503095070001000208000200050830307500900050900076080003100,0.0286,275,226,0,0.3680,89,70,0,0.3919,107,64,0
4904,104000803050002010900100002040208100000090000002407080200006005080700020705000308,1.3581,11773,11721,0,13.4256,2948,4171,0,0.8706,233,198,0
4905,063000140200000005019000760400508006000000000000473000030246090000000000024000530,0.4051,4049,3994,0,5.9988,1273,1802,0,1.4209,361,336,0
4906,415000070090304001002000600000290000040513090000046000007000800100902060020000954,1.4875,12159,12107,0,10.8527,2290,3352,0,0.5359,140,94,0
4907,001003400086400010400020000000105003060000050100902000000010002050006840002500600,2.9144,25893,25838,0,34.3438,7225,10603,0,1.6583,396,368,0
4908,081070520020000030600218004008000700004080200010405090000000000000904000005000600,0.2840,2073,2017,0,2.6554,549,768,0,0.3607,88,34,0
4909,000920050014000080000801063000000030739000548040000000160307000050000370070018000,0.0407,393,340,0,0.6868,157,164,0,0.3196,85,36,0
4910,600803009010000020790010084080604030004000800900000002000070000060402090008901700,0.1458,1138,1085,0,0.7802,195,203,0,0.2443,69,19,0
4911,080345060010000000000100840021000000700060008000000930096007000000000050070523080,8.9650,84033,83977,0,47.5691,9418,14681,0,0.1927,60,7,0
4912,430570601001083000608001007100005000060000050000300002200900508000720100806054073,0.4141,3689,3640,0,5.1371,1176,1669,0,0.2297,74,26,0
4913,700804009008000600010000040000000000057609320806030901009753800000010000000000000,1.4655,14345,14289,0,4.7795,923,1458,0,1.3009,284,248,0
4914,009027040120600080000040005400000020508000706090000004200070000010004072040290600,0.5572,5252,5199,0,3.8243,821,1142,0,0.1913,62,10,0
4915,000201000000060000014090670000080000000926000030040010008000200290030087706000409,43.4469,402602,402547,0,154.1454,30073,52668,0,0.2246,79,26,0
4916,007904100000508000900102006609000502008000900120000034800040003043000690001000400,0.4819,4147,4095,0,3.5863,824,1111,0,0.1815,52,0,0
4917,000540610658003020400060030070000003802000407100000060080070001010300976065019000,0.2140,2022,1973,0,1.4837,340,431,0,0.2410,71,23,0
4918,087490005010000030090103800003000080908000403070000900001907040060000090500064370,0.2004,1787,1736,0,2.0370,444,565,0,0.1594,51,0,0
4919,006104900000908000000000000070000080062000130100683007000201000080307040300090005,38.3173,369519,369464,0,238.9921,50506,73932,0,0.4008,115,67,0
4920,060079400000460003500003000602107050780000016030906807000600008200038000008790030,0.2490,2044,1995,0,1.9287,492,616,0,0.2244,66,18,0
4921,800000004010208070009654200004080100750000023006020800040905080000461000000000000,0.2453,2385,2332,0,1.9395,441,557,0,0.6100,155,108,0
4922,001309200300050007000000000000147000705000104006000700060000030020506070140203059,1.2409,12282,12229,0,12.0007,2612,3802,0,0.3255,92,42,0
4923,004002700003900000090070203420005008005000900300200041908040020000009600002600400,0.0943,1019,966,0,1.3387,284,380,0,0.7123,187,147,0
4924,000100300010004290560730000050209601001000800407801030000018043035400080004003000,0.0413,606,557,0,0.8788,201,250,0,0.2002,57,12,0
4925,070014080520300076000000000800176040700503001050942008000000000430009017080420030,0.5424,4251,4202,0,5.3004,1259,1635,0,0.4976,140,98,0
4926,400000000008006912000951080307800006600000009800009207080197000174200300000000001,0.1681,1531,1480,0,2.9015,666,913,0,0.2046,65,16,0
4927,203005007000004200090160008320000700005090800008000021600049080007800000800500402,0.0127,123,71,0,0.3042,78,48,0,0.1682,52,0,0
4928,801090302200000008009000400600903005000106000002050600090604020300509004700030009,2.1956,18668,18616,0,18.4601,4108,6195,0,1.1252,275,254,0
4929,700800200090020000450060000809600500201090603006002409000080051000030060007001004,0.5082,4510,4458,0,4.2320,966,1310,0,0.8368,234,195,0
4930,140009007000280106080005000309000070010040090070000508000100080801072000700600021,0.0331,328,276,0,0.8677,199,216,0,0.2349,65,15,0
4931,020000090500000007030080060000070000040109080670308021700000009300201008906000203,1.5702,16262,16209,0,11.1741,2324,3683,0,0.5672,158,111,0
4932,010200700000080002302065100008050009034809570200070300001340905400090000007002040,0.0402,468,419,0,0.7845,178,194,0,0.2199,62,14,0
4933,017000450050278010600105002000000000000724000080356020005807200302000705000000000,0.4648,3955,3903,0,4.0805,838,1285,0,0.3330,108,62,0
4934,000609000060080050890000076100000004008050100207030508005010200000000000380000049,0.3947,3966,3911,0,5.0886,1011,1450,0,0.1890,55,0,0
4935,000600350500001900630070000020050001006102800800040020000010095003900004015008000,1.3106,12282,12229,0,21.8306,4552,6761,0,1.6277,403,383,0
4936,700030000090250030003060080009000006006501400100000500080040700030079040000010009,1.3640,13216,13161,0,20.5328,4107,6266,0,4.3157,945,1017,0
4937,709080024300490000000300007000000870870040063026000000500004000000065008290070106,1.6231,13401,13349,0,11.8812,2563,3890,0,0.3256,96,48,0
4938,030000416000090000476100000005000020040705060080000100000008594000030000294000080,1.0070,9613,9558,0,3.6099,742,1050,0,0.4615,117,69,0
4939,500004002020090301000015000050009006002000900600500040000680000408050020200100003,1.7667,15060,15005,0,20.3532,4401,6000,0,0.6222,188,144,0
4940,090370060000804003030029500009000200700080009002000400001430020600207000070098040,2.3003,19947,19895,0,15.9557,3434,5158,0,1.0567,272,239,0
4941,600050002090842060008060900070080050400305001005010600907000108002000300040000090,0.2370,2179,2127,0,2.7395,559,842,0,1.0381,252,215,0
4942,000603000509070803032000740000501000080000030901000402000000000805309604000204000,4.1269,35876,35822,0,26.1949,5576,7941,0,1.3084,315,290,0
4943,307500100000030000420007000700000501600194007103000006000200054000080000005006702,0.1676,1829,1775,0,1.3156,274,356,0,0.7632,184,139,0
4944,800604007900205004070000020240809016700040009009000800430000078000000000100080005,0.0403,441,388,0,1.1201,240,246,0,0.5883,137,90,0
4945,003000150040007008060100003000203010300060009020705000500008040400900070097000800,0.4950,4761,4707,0,5.6271,1142,1725,0,0.5017,130,82,0
4946,800060003450700008000300400041000009000030000900000170007002000600003095300090004,3.1802,27300,27244,0,20.4698,4064,6331,0,0.2949,81,28,0
4947,005600001060007200200009007600010300000402000008070006300700004007300060100005900,0.4157,3703,3648,0,1.2949,285,366,0,0.2694,75,23,0
4948,000090800007001300953008720096000000300000004000000970074100539009500100008020000,0.5573,4926,4873,0,5.7254,1159,1863,0,0.2355,76,26,0
4949,000900470950208030600001000085000047000000000120000580000400003090302051032005000,0.4889,4132,4079,0,2.7163,610,796,0,0.3533,99,49,0
4950,010973080000050000900080003000000000030821070029000360002000800350000026076000940,3.3914,32826,32773,0,9.0665,1820,3003,0,0.1959,57,5,0
4951,000240510000003067640000009096000050000402000010000830900000078860700000057018000,0.0654,576,523,0,1.1715,271,310,0,0.3616,96,47,0
4952,910405062008307500040000080100000006000020000034010920400070008600040003000203000,1.1315,9347,9294,0,7.0952,1538,2106,0,1.0161,239,216,0
4953,009053000030000800050700090007304005200000009900201700060007040001000060000510300,2.0133,21483,21428,0,38.8626,8034,10822,0,0.7755,199,156,0
4954,800000014690100030000403000007908450000000000029705800000206000080001097730000001,0.1273,1126,1073,0,0.7842,180,181,0,0.2477,73,23,0
4955,067000200200000081050008003000805000006000300000207000600100050540000007002000410,7.2684,66332,66275,0,74.0602,14350,21774,0,2.9185,633,637,0
4956,030070080160040023040000010002000100700906004000050000000060000000504000056739240,0.2234,1829,1775,0,0.9683,213,252,0,0.5339,142,93,0
4957,700030006400000002698000734006203400000050000059407210002000500040000070000509000,0.0127,135,82,0,0.2948,72,40,0,0.1971,55,3,0
4958,350008007000907006000030000720601050004000800060305029000050000600809000800400095,0.0357,337,284,0,0.2466,63,29,0,0.2442,69,17,0
4959,300080007002000300010000040000402000000090000603010804030901020205308706001000400,89.5104,782573,782519,0,62.5793,13328,20634,0,0.2399,72,22,0
4960,080401050004050900035908420000105000008040200300080004040000090007000300000719000,0.8261,6850,6797,0,9.0558,1873,2725,0,5.1499,1233,1305,0
4961,090200000008065002002900870050000609020000030804000020019007300400830700000009040,0.9569,8488,8435,0,5.9435,1254,1767,0,0.4076,119,74,0
4962,002000400704802905069050730900040008050080090608090201090000020406020109000000000,0.3219,2549,2499,0,3.4200,791,1018,0,0.5332,137,95,0
4963,100409008000000000089050360000070000900205001004000600007000800000060000023040570,15.6385,149566,149509,0,42.0837,7869,13547,0,0.4631,120,69,0
4964,010300460006080300900200001002400008080000090500008200300007006009020700075006010,0.6532,5522,5469,0,8.2078,1869,2621,0,0.2168,60,8,0
4965,016020470008000300300000006073000860000090000005208100100809005040000080800060007,2.6074,23121,23067,0,35.6712,7750,11079,0,2.9129,688,696,0
4966,460301008300400600098000100004000070800070005050000200003000420009002007500703019,2.1984,18772,18720,0,15.5880,3204,5159,0,0.3692,103,57,0
4967,204000000009206000036004700900001300407000205003500007005800170000109500000000603,1.3650,13542,13489,0,20.1949,4047,6408,0,0.3040,81,30,0
4968,010007080402000001006200540900406800000000000008301002081005600600000308040700020,1.4364,12465,12412,0,3.6484,738,1126,0,0.3251,98,47,0
4969,800500046600009000001020500020308007008000600700206030007080300000700005310005002,1.1673,11004,10951,0,15.9637,3284,5016,0,1.5014,357,342,0
4970,005680000200040008004901000060009100002000600009300040000107500800030006000068900,2.4427,21341,21286,0,13.4298,2734,4255,0,0.1860,55,0,0
4971,090025600000019028000000500054000000608000104000000760005000000240130000001580090,5.7054,52005,51950,0,58.9819,11253,20522,0,1.1727,280,247,0
4972,000500000008090600900300040004160980610809072039027500090003008002040700000001000,1.3983,15365,15314,0,19.3906,4136,6030,0,1.4219,375,346,0
4973,000600050000703120134200007003000014000000000210000500500002796089104000020006000,3.4781,29155,29102,0,9.1214,1819,2766,0,0.1869,60,8,0
4974,009050000400960207700030000200007000907000608000100009000020001803019005000070800,9.5693,85777,85722,0,99.6032,20928,33761,0,6.8644,1721,1847,0
4975,300907201040001030500800000480000603000000000103000079000005002010200090907308006,0.3826,3208,3155,0,1.8689,429,581,0,0.1712,53,0,0
4976,071302000000090000800050201004900700200407003007001900106040005000070000000503860,1.6457,15551,15498,0,10.3883,2198,3280,0,1.2329,311,273,0
4977,020080900007300460000907050000020780200000009048030000030701000071003200006090070,0.8961,6949,6896,0,5.8471,1455,1895,0,0.5392,140,100,0
4978,000700600053060090700059010002000001086010570400000900090540002040020160008007000,1.5652,14218,14166,0,11.8306,2434,3811,0,0.7902,204,160,0
4979,100020005300508001085601790090000040000102000750000028004010300000000000008705600,0.4380,3761,3708,0,6.3150,1337,1863,0,0.7573,190,143,0
4980,100004050450009000003007400800000700500020001006000009008900300000800097040600002,0.2275,2025,1969,0,3.9441,857,1154,0,0.4133,101,53,0
4981,570090012062513980000000000037604590000000000200070004790000048000000000048060720,0.4004,3232,3181,0,3.8236,870,1175,0,0.5936,146,108,0
4982,000471000000603000000090000050040070800000006072000390040000050508020401091080620,20.8632,199865,199811,0,31.3372,6738,10040,0,0.7587,222,184,0
4983,100040003009702400000080000206000805500090002091000370005876200300000009000904000,0.0264,256,203,0,0.4777,113,94,0,0.4156,108,58,0
4984,200700450070090200001500900900020800080000020002050009003007600008030040069005003,1.1930,9906,9853,0,15.0535,3388,4961,0,1.6302,397,386,0
4985,004802060108000700050000098200030001000206000800040006520000080003000407070305600,1.4314,12401,12348,0,12.5204,2634,3903,0,0.2569,72,20,0
4986,400100000500000070016040023908006200000000000007300809320010980090000006000004002,1.6083,13749,13694,0,8.6201,1910,2764,0,1.0292,259,223,0
4987,400903002003000400608000309000709000006010800800000003200104008090208030080607010,1.6815,15735,15683,0,9.8115,2075,3008,0,0.6045,161,117,0
4988,050080010490000036000409000065108370000000000000734000500207003000060000034000920,0.1894,1634,1580,0,2.2707,471,700,0,0.2305,72,20,0
4989,002005000009010000007290361100000800086000740004000009431072600000080100000900400,0.5728,5279,5226,0,4.0429,831,1208,0,0.7682,210,170,0
4990,041300900003000007600009014004205008000070000300906400810600003400000100005003240,3.9764,35258,35206,0,22.1096,4758,6472,0,0.9146,235,204,0
4991,800076005005020400020000010700203000530000084000805001050000040003060100600950002,0.4771,4333,4280,0,5.0216,1044,1689,0,0.3441,91,42,0
4992,000670940406200000003000600000700009609000408200004000004000100000008703081096000,6.9032,63633,63578,0,101.6181,20334,31858,0,4.4917,1040,1098,0
4993,240000970060970200070004300000003009007060400600100000009600040006049030018000097,0.5527,4999,4947,0,5.4466,1139,1747,0,0.3762,98,50,0
4994,100080029250100680080900000000000830900060001045000000000008060072005018810020004,0.0616,608,556,0,0.9788,229,255,0,0.4292,113,68,0
4995,000008042600100080000009030060000520902000308075000060010500000090006004850200000,1.7143,16089,16034,0,6.8075,1379,2056,0,0.2733,76,24,0
4996,600309008002000500040806010000431000009000700080507060060705030708000604000000000,0.1004,906,852,0,1.9440,440,522,0,0.7259,183,141,0
4997,006200400000068300240010009010000006059000120700000090800020035003890000007005200,0.1617,1470,1417,0,1.9693,414,544,0,0.8429,201,164,0
4998,028030960000000000100698003006703400010000080200509006060000090000070000905000208,0.3774,4243,4189,0,6.7616,1359,1905,0,0.7779,190,157,0
4999,000000000000817000706405108600000007503708601400103005800000006390601074000050000,0.6730,7161,7110,0,4.7903,1019,1555,0,0.4013,108,63,0
5000,049060210071000640800000003400000001008000900012000830080209060600010009007608100,0.4382,3755,3704,0,5.3749,1352,1836,0,0.7732,213,174,0
5001,009800062040700000800006400301509080000070000060308701007900008000005070680007200,0.1708,1956,1904,0,4.0836,865,1172,0,0.1947,58,8,0
5002,780040059000708000000020000590104083000000000074080560800030005003000100205000806,1.1845,10824,10771,0,10.3160,2322,3063,0,0.1956,57,6,0
5003,007061500090800060500900007800000920300000005074000008900008002010003070002490800,0.4421,4024,3971,0,4.8011,1044,1359,0,0.4461,118,69,0
5004,600000003430050097007020600060504070004000100073000960000908000000163000700000006,2.8639,25470,25416,0,22.8286,4681,7021,0,0.2248,67,16,0
5005,100500038300080000005013600001000007039000180800000900006390700000070004970001003,5.6911,49170,49117,0,52.4899,11621,17449,0,2.0049,486,462,0
5006,020000050040805070105070208400607009060000010200080007000702000009000100000106000,0.3241,3197,3142,0,4.8014,966,1358,0,0.3851,92,41,0
5007,000503000000070000027000610005000400200709008010305070008204100000000000031000950,8.5911,83045,82989,0,54.0843,10971,16993,0,0.6632,169,123,0
5008,000000019004106700002003400403090056000000000250060108006200500001609300370000000,0.3832,3521,3468,0,2.1681,478,592,0,0.5166,134,89,0
5009,900006034401002800050300070180000900000000000007000018060007090004900305590100007,2.0399,17356,17303,0,6.8832,1405,2134,0,0.2710,76,25,0
5010,000834000004000600100000009760000032380040091000309000073050210000000000042010970,0.0974,780,727,0,0.5594,136,131,0,0.1946,59,7,0
5011,046500900000020007903000405000308002030000070100704000309000801400010000001005760,0.4783,4075,4022,0,2.8392,637,845,0,0.6087,159,114,0
5012,005940730400000000038200010006000093003000500290000100060002980000000001079034600,1.0952,9495,9442,0,3.2098,686,996,0,0.3368,93,42,0
5013,050090200070003054100280000080000900501000603009000020000074009490100030007050060,0.0749,742,689,0,0.9890,228,258,0,0.2190,61,9,0
5014,004003080000402307070000000061030008008060500400050630000000040902608000050300900,1.2129,10967,10913,0,14.5872,3147,4511,0,1.4656,350,312,0
5015,010000038060003150000051009020060000007504800000070040200410000056200080340000010,5.6752,48052,47999,0,56.3090,12410,17654,0,1.4696,347,322,0
5016,000010004012000000000307820450000002801000309700000065083501000000000530900070000,1.2407,11357,11302,0,11.6302,2536,3397,0,0.9817,257,218,0
5017,980000057500100006006700800000020430000407000092010000009001600700004009810000075,1.8883,17329,17276,0,10.8758,2221,3443,0,0.2044,60,9,0
5018,001000800857000329000050000000125000040000090020070080080367050000000000304000608,0.0657,609,554,0,1.2436,279,323,0,0.3558,104,54,0
