Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
5455,010000030083401720000703000000547000072806340000000000009000800054030960208050403,0.0864,898,848,0,1.4191,312,415,0,0.1486,50,0,0
5456,000000207801700540060034800000060400000801000006020000003450080054008703209000000,0.3047,2692,2639,0,2.6346,577,825,0,0.1784,53,0,0
5457,000976040406002100035400670710020306600107008308090014091008430003700205060543000,0.0052,59,18,0,0.1417,46,11,0,0.1197,41,0,0
5458,160030508002000004304000710000364000800907002000528000028000603700000900903080045,0.0524,492,443,0,0.5757,138,133,0,0.1581,49,0,0
5459,200000000840720090003408002000070205027010460408060000100905300050047021000000007,0.4174,4120,4070,0,5.3914,1203,1637,0,0.1408,50,0,0
5460,070098000000206001008100500760080150500602008081040023003005400800904000000720030,0.0487,652,603,0,0.2399,64,29,0,0.1586,49,0,0
5461,002000700604000809000846000400000005056020170000508000205010407000000000108402306,6.3875,57295,57243,0,63.1707,13416,21463,0,0.4773,148,109,0
5462,628500001000600502090002003006010057000406000530070400700800010204001000100009265,0.0163,198,149,0,0.2858,74,45,0,0.1601,49,0,0
5463,020000970586000013100032040008601000002050800000203600030760005860000197075000060,0.1260,1184,1136,0,0.7319,180,199,0,0.1496,51,4,0
5464,100809003030000090000306000600010009004000800090208070002461900907000401060000020,3.8612,34785,34732,0,33.5700,7032,10846,0,0.1537,53,0,0
5465,080030920100000000070201030800002046006000200450100008010406090000000002069010080,0.0954,1068,1015,0,0.6243,149,143,0,0.1849,54,2,0
5466,001076040480021070000500008650000700190040062002000081700002000020180034040390200,0.0186,196,148,0,0.2000,56,16,0,0.1545,48,0,0
5467,006290000040050000000004260702000009000102000300000406063900000000020050000035800,48.2650,439830,439773,0,566.8964,111949,175366,0,0.2335,67,12,0
5468,050010090060070080003485200007000100500000009180206047010000050070090020200000008,0.0250,274,221,0,0.5850,130,126,0,0.1913,53,0,0
5469,570609023080342050000000000840050012200000008019000530001090200000804000020501060,0.2124,1787,1737,0,0.6225,148,139,0,0.1647,50,0,0
5470,000000253081004000050007000029400000700080009000006740000500080000100420418000000,0.3435,3149,3093,0,1.8337,383,518,0,0.9810,235,193,0
5471,000200904160000000034006000600500309007020100205004008000800530000000091509001000,0.0372,392,338,0,0.7626,175,179,0,0.1890,54,0,0
5472,807040010000180300003000790000000056000608000430000000014000500008093000050020603,0.2386,2028,1973,0,0.7339,160,172,0,0.2701,79,25,0
5473,030001800098703065201000940380106050000040000040905018014000302960207480007300090,0.0135,151,107,0,0.3174,83,64,0,0.1316,44,0,0
5474,140003009060070051008002300902000000010000040000000502009200800420060010700300024,1.5887,13511,13458,0,6.2966,1278,2104,0,0.1767,53,0,0
5475,000060420700300000604901800002080650900603008061020700009208506000005004078090000,0.0064,95,46,0,0.1990,55,17,0,0.1612,49,0,0
5476,000014020300006400014300600580000100200000003001000074008003560003700002020150000,0.8603,8638,8585,0,3.0176,650,794,0,0.1696,53,0,0
5477,301800006060039040000570001040000105076020980503000060900057000050390010600008709,0.0473,404,356,0,0.9163,222,238,0,0.1506,48,0,0
5478,050000080406108302080205070023407910000030000097802640040503060708601504060000030,0.0360,450,406,0,0.7574,185,225,0,0.1336,44,0,0
5479,040582000000000205026000100700354002900706004400918007008000750309000000000135090,0.0132,165,116,0,0.3653,89,69,0,0.1485,51,3,0
5480,400801002010006050006300400730208509000000000908104063007002800020600030100403006,0.0287,278,229,0,0.1998,56,14,0,0.1616,49,0,0
5481,000600010100007030006580090000010504000306000402070000060054100030900002040003000,0.5057,5646,5591,0,6.4127,1303,1968,0,0.1934,55,0,0
5482,050010000000500806019003500002401090100020005030905600001200760206008000000060040,0.5002,5331,5279,0,7.6082,1555,2392,0,0.2951,79,31,0
5483,007000800809000601003804200300000008000070000000149000000060000060407010905000307,12.8177,93461,93405,0,18.0943,3825,5794,0,0.4999,136,86,0
5484,000010000000906000058030790009807400003000600100000008010060040000702000045000260,0.0723,901,845,0,1.1024,233,290,0,0.2364,70,15,0
5485,058000010294706000000000700300009006070203050900800003009000000000104528020000340,0.2186,1846,1793,0,1.2432,267,338,0,0.1737,53,0,0
5486,740102800200900070090000000900060183600309007317080006000000040070001008003804069,0.0607,529,480,0,0.7114,178,198,0,0.1554,49,0,0
5487,650070002042009087008002350086000000400000006000000410024300100560900870900040023,0.1266,1082,1033,0,0.7378,195,201,0,0.1513,49,0,0
5488,000030400013400960428091350005706040609000508040509700037820695054007820002050000,0.0047,66,25,0,0.1600,49,17,0,0.1208,41,0,0
5489,000000410450120080301009200005806090040000060030704800003600702010075036062000000,0.1161,1129,1080,0,1.0300,240,283,0,0.1398,49,0,0
5490,002300100090000430430600005000108704000090000603507000200004087084000050001003600,0.0654,723,671,0,1.1870,268,307,0,0.6549,173,125,0
5491,070900860204005003906200470010804506000090000308502040069001304100400709057009080,0.0059,71,27,0,0.1910,56,20,0,0.1347,44,0,0
5492,002500010560000980098002504003905008000000000900804600704200360036000025010006800,0.6369,5179,5130,0,5.4339,1416,1887,0,0.1509,49,0,0
5493,040037500003200006500800030700405980600000002058902003060003009300008600005640010,0.0379,420,371,0,0.5190,127,125,0,0.1583,49,0,0
5494,016975030530200096000006002803020059100709003950060207300600000790002061040137920,0.0298,277,236,0,0.5489,159,165,0,0.1121,41,0,0
5495,208901506000000000003040200804305907070826040000704000906030704000080000310000059,0.0682,673,624,0,0.6499,151,168,0,0.1578,49,0,0
5496,600070003072000410039000820000206000000090000904000602028010350706309204000000000,0.0245,245,193,0,0.3993,95,76,0,0.1739,52,0,0
5497,470608015006020800090000040060000070005060200001592400000000000000985000009204700,0.0070,82,29,0,0.2232,58,15,0,0.1873,53,0,0
5498,007509200900701006006000500320000089060000050000254000003000800010308020000040000,0.0642,571,516,0,0.7535,163,184,0,0.2504,64,11,0
5499,420060001009300706010002090004050010600201003080040900040100050507006100100030079,0.0480,450,401,0,0.5535,136,141,0,0.1595,49,0,0
5500,000000009004000520825700040009040000100020008000030700010005672073000100900000000,0.5512,4866,4810,0,5.5184,1136,1626,0,0.1928,58,3,0
5501,700006345500004000306859700487000200001060400003000857004631509000400008625900004,0.0127,140,96,0,0.1739,52,19,0,0.1278,44,0,0
5502,000601080130000040009000075004003000027000610000900400270000500050000031090708000,3.7309,31390,31335,0,4.1160,889,1309,0,0.1751,55,0,0
5503,000000000089000760010406030000934000500070003100000006600807002005000600007102800,0.4589,6966,6911,0,2.2318,482,626,0,0.1999,61,8,0
5504,026708000000100705010020008200000047001000200490000003900080070504007000000502380,0.5455,4755,4702,0,3.3648,713,948,0,0.1698,53,0,0
5505,002050700030607010000903000090000070200030004001000600070000030000060000016080540,3.4650,30935,30878,0,46.3941,9239,13587,0,1.8901,452,439,0
5506,600000001005000200049106570000000000006050100703000908000203000060405080207809605,5.9395,53380,53328,0,13.8136,2813,4980,0,0.1602,52,0,0
5507,000005001587004000000060070000000502300802009401000000070050000000400816900600000,2.0187,20594,20537,0,18.4849,3707,5152,0,0.4468,117,70,0
5508,300500208008003700560900040040020509000709000105040070050006031002100600601005004,0.0322,311,262,0,0.4335,109,91,0,0.1540,49,0,0
5509,300129007800000003107803402000010000069000270015000360002471900000030000000692000,0.0926,872,822,0,0.7112,157,167,0,0.1689,50,0,0
5510,000002070700193800020070000830907020095060130040301098000030040002846009060200000,0.1398,1637,1589,0,1.9172,448,556,0,0.1483,48,0,0
5511,300000002700503004506912703007090100100000009002080600600834001003000800000070000,0.0695,726,674,0,0.9808,212,256,0,0.2506,66,15,0
5512,000005060450230090009040500300704050068000370090803002005090200020017085040500000,0.0564,670,621,0,1.2108,285,316,0,0.1403,49,0,0
5513,206700004008905000000000051010296043000403000530178060960000000000309700700004302,0.0332,379,330,0,0.4192,101,93,0,0.1602,49,0,0
5514,500000007000908000098205430700346008000000000320709016005603100080497060000000000,0.0894,796,745,0,0.5461,137,126,0,0.1726,51,0,0
5515,503029010004010090000000200100007000950000032000200006001000000080040600060530901,0.0927,865,810,0,1.5461,319,450,0,0.2414,66,12,0
5516,964000050000070000200500309601008003070020040800900105709006002000090000010000796,0.1768,1966,1914,0,2.0466,440,615,0,0.5954,159,114,0
5517,215900306000300001806007409002608034000040000640201900403700508100003000508002793,0.0290,265,221,0,0.3182,87,59,0,0.1322,44,0,0
5518,047250800083070056600080041000000005218000493400000000390020004520010970001095360,0.0093,100,55,0,0.1524,46,5,0,0.1363,45,0,0
5519,000090000350080071000503000087000930000070000000302000600209003090605080030000040,2.0154,17403,17347,0,23.0797,4682,7519,0,0.4921,131,83,0
5520,240007003003810009001500860800040620050702040027090008032009100900051700100200096,0.0037,52,7,0,0.1419,45,3,0,0.1397,45,0,0
5521,000050000710000042904206703047000930100608007009040800590000061400000008006030500,0.0804,962,912,0,1.4481,314,417,0,0.1638,50,0,0
5522,200090001006000500790501048940000075008000400060050080000812000000000000081000730,0.0518,508,454,0,0.6989,150,158,0,0.1957,54,0,0
5523,057206390003147800000000000480000031010050080000000000304905108001000200005703900,0.0226,204,153,0,0.2036,55,13,0,0.1599,51,0,0
5524,320760000501000000609401020090004010000107000080200090050609204000000306000043081,0.1202,1147,1096,0,1.3572,294,390,0,0.1618,51,0,0
5525,204106509000400200580300007700000124000030000891000006400003081007005000108604702,0.0107,112,64,0,0.1960,55,18,0,0.1478,48,0,0
5526,058000107902008000007400092000034200080090050003580000720001900000900603309000570,0.2604,2385,2335,0,4.7386,1079,1374,0,0.4710,125,83,0
5527,000000000000060000059401260100752003304906105800000002000000000510070034063518720,1.3162,18682,18633,0,3.5539,801,1234,0,0.1341,49,0,0
5528,210000000000096200073005100409080002037000680800010403002500390004860000000000026,0.0970,990,939,0,1.5178,347,400,0,0.1640,51,0,0
5529,000000000602507904093402610001906300900000002405020106010050060000803000050060020,0.0383,307,257,0,0.4718,120,107,0,0.1655,50,0,0
5530,081000230003000600004050100000805000000274000005000300800502007050601020019000860,1.3056,11738,11685,0,4.7482,1007,1517,0,0.1992,61,9,0
5531,001000340800194000200000009050801090040020010030509060700000004000472006026000900,0.1055,895,843,0,0.4367,107,87,0,0.1705,52,0,0
5532,600000004009673100000402000003000700840901026560000038398000417004000200000090000,0.2286,2255,2204,0,2.2190,490,678,0,0.1632,51,0,0
5533,006010590200360000800950006000000250582000741031000000100039002000046008043020100,0.0395,379,330,0,0.7073,178,181,0,0.1557,49,0,0
5534,403007902000200500210030006700401090006000800090605007800010053001002000602300109,0.0739,678,629,0,0.9948,246,276,0,0.1534,49,0,0
5535,000000000560709081092608370000070000000000000004102800200010007800090005006305400,4.3870,37968,37914,0,10.6472,2063,3618,0,0.1780,54,0,0
5536,000840200950600004300000000000000540290000063087000000000000008400003025003026000,1.7003,14437,14380,0,20.8999,4278,6060,0,0.3451,89,35,0
5537,000000010750400030080061590009000000800156003000000800092510080060009072040000000,0.4283,4295,4241,0,3.3621,724,971,0,0.1895,54,0,0
5538,806000030500320907070015640005000000200050004000000100068290010702083009010000308,0.6937,6220,6170,0,5.9328,1280,1859,0,0.1565,50,0,0
5539,003700280106005000200000051080572006000903000300168070650000008000400907017009300,0.0650,628,579,0,0.8731,206,235,0,0.2397,78,30,0
5540,600010007703000204000000000030000070010607080540908062002403600000185000000070000,0.2378,2349,2295,0,1.3753,299,369,0,0.1746,54,0,0
5541,009000300100000002000127000870605034000708000605209108093401860040000020000050000,0.4341,4573,4522,0,2.5269,555,802,0,0.1643,51,0,0
5542,004050900060409020700080004020000030009030800000672000008000200207000609030000010,0.0795,763,708,0,1.0981,235,271,0,0.1826,55,0,0
5543,068070930000000000009501800200000008010708060000932000050020010900000005007000400,1.1449,10885,10829,0,13.3684,2700,4102,0,1.0583,262,225,0
5544,650400103040003200002000004000040009000030000800050000100000500003200090708004032,8.0923,63694,63638,0,49.8612,10751,15884,0,0.1810,56,0,0
5545,000420010420800950080901000003000642500000009268000700000309060019006078040087000,0.0422,460,411,0,0.4274,106,97,0,0.1517,49,0,0
5546,053009000001084003008000197940708000010000080000406072129000500800540700000300820,0.0603,547,498,0,0.6372,155,173,0,0.1534,49,0,0
5547,000300800000000709300720040008003000026080970000500600060051002801000000003009000,4.1362,41682,41626,0,29.2803,5710,9134,0,0.4137,102,50,0
5548,006000040748591020000006091079103060050080030030904510490800000080219654060000100,0.0429,402,358,0,0.2983,78,64,0,0.1256,44,0,0
5549,900000057800000900053170800000832400009705300008916000006058130004000006310000008,0.0079,112,63,0,0.2001,55,16,0,0.1573,49,0,0
5550,200000003000982000000000000086504190030208060000060000600703008005409200019000470,7.5964,74606,74553,0,23.0769,4869,7108,0,0.1593,53,0,0
5551,040305020010000050500809007002567100003080500070000060080136040000904000000000000,0.0779,1050,996,0,0.5018,110,100,0,0.1966,54,0,0
5552,087000006000030005030047020000062000002109500000480000050710060800020000900000710,1.1392,10402,10347,0,11.6143,2261,3498,0,1.1665,312,272,0
5553,007054000030608270040100005210000490700000001098000057800001040029506010000840700,0.3686,3114,3065,0,2.4830,553,816,0,0.4073,113,70,0
5554,602000904007000200904507803000080000140000029000102000700010005080060030009000400,0.3835,3332,3278,0,3.9814,831,1247,0,0.1886,54,0,0
5555,701006020000010800005000074000000400150020067003000000680000300009080000030200709,0.8367,7093,7037,0,1.4137,301,395,0,0.1891,56,0,0
5556,000090000084320710020508030009000250540070083068000100090105070035082690000060000,0.0159,177,129,0,0.3961,98,76,0,0.1538,48,0,0
5557,308000094450003280020054006094507000001000700000208460700320040045700032930000607,0.0175,166,121,0,0.2207,62,34,0,0.1338,45,0,0
5558,060080003008014000000000840002900700070000080003005100027000000000170500800060010,4.1308,36724,36667,0,40.1820,7702,12601,0,6.1553,1305,1426,0
5559,034000210102070006900500034000601800010040060006208000280009007600080301047000690,0.0440,405,357,0,0.5001,122,125,0,0.1493,48,0,0
5560,200900000000010054650003000309085060006090100080260309000800023890020000000007008,0.1451,1506,1454,0,1.9052,424,542,0,0.1724,52,0,0
5561,010023000005000200040001980002400005000090000700005300038700050006000700000840020,0.6164,5295,5239,0,5.6920,1179,1735,0,0.9430,223,187,0
5562,078002000009000002001706983905103600000000000006204809124609500500000200000300190,0.0455,426,377,0,0.4281,103,91,0,0.1566,49,0,0
5563,700000006010000030064903750000709000003020600000516000070104020005000400001000900,0.2504,2436,2381,0,2.2726,453,666,0,0.2004,55,0,0
5564,560030708000905001200000000090306080800000003010702090000000007600409000908020065,0.6101,5342,5289,0,2.3871,520,687,0,0.2150,65,13,0
5565,002030007007005080000701065900600000008070600000003008270306000040100200600040900,0.4392,3900,3846,0,3.9090,811,1109,0,0.9641,230,192,0
5566,300000279902036000100079060091060000063902580000040910010890004000420801849000002,0.0102,108,63,0,0.2084,60,28,0,0.1379,45,0,0
5567,870010005050847169010000000090603020360050018040109050000000070587431090600070081,0.0162,211,167,0,0.3323,87,69,0,0.1488,49,6,0
5568,600008000100300020000740005001009000894000132000100400400072000030001009000500006,0.3209,3201,3146,0,3.8982,758,1216,0,0.1870,55,0,0
5569,230000000071000600000030005008370916600805003397012800900080000006000470000000089,0.2018,2280,2229,0,2.8738,634,840,0,0.1726,51,0,0
5570,000000000800506003075000690000000000758302164003801700000060000910000086082907410,2.1049,21545,21495,0,12.1291,2670,4104,0,0.1434,50,0,0
5571,000000025432009060000206000003690007080020010500017600000901000020300954370000000,6.3478,58566,58514,0,37.5811,7885,11949,0,0.1593,52,0,0
5572,000060080038000060670000509057900000003186900000007840106000073080000610040010000,0.2320,2666,2614,0,2.4574,528,727,0,0.1701,52,0,0
5573,001050200005600000800420035000304650302070809058209000570042008000003500003060900,0.0254,292,244,0,0.5029,124,119,0,0.1434,48,0,0
5574,070310000000020850000000070004059006500070004700180300010000000085090000000042060,0.0631,511,455,0,0.5579,125,120,0,0.1822,56,0,0
5575,003651200080040050200000009300060002960423075500070004700000008040030020001798500,0.0320,330,282,0,0.2985,77,56,0,0.1517,48,0,0
5576,000050000000903000040000020006805400050206090009000100700304001020000060090070040,45.1192,427875,427818,0,195.5580,39766,58417,0,0.3033,91,37,0
5577,006080000010065280090201007053000100420000096007000530100702060078190020000040700,0.0166,164,115,0,0.2787,72,40,0,0.1597,49,0,0
5578,500408031009010064700090000005007000400639007000500600000080006190050400870104002,0.2080,1827,1777,0,1.9466,450,567,0,0.1527,50,0,0
5579,200807010800960200000500000070000086004000100580000030000008000001026008030709005,3.9489,34675,34620,0,16.6358,3256,5209,0,0.1884,55,0,0
5580,070040010100906008009100400090605380300000005028401070005009100900304007010070090,0.3346,3437,3388,0,2.8617,632,812,0,0.1771,53,5,0
5581,000807000250000037600000001904108602000000000008903700000639000060000040800000009,0.9452,8153,8097,0,11.9895,2502,3551,0,0.2488,68,14,0
5582,900008004003610900020040030500304010086000470040706005060050090004071200100800003,0.0200,201,152,0,0.2612,69,32,0,0.1435,49,0,0
5583,526009084100000003000201009901020500000806000008090302800907000600000005270500941,0.1470,1361,1312,0,1.0762,253,274,0,0.1515,49,0,0
5584,200800706093002010100500020050020901000107000907030040030006007060200350509001004,0.0163,159,110,0,0.3390,88,61,0,0.1508,49,0,0
5585,000200970705001000800040010020409001001020700900105030050010006000600204069002000,0.8409,7653,7601,0,5.6662,1208,1747,0,0.3622,94,44,0
5586,050307060000985000007000200005804100000060000091000420500000001000070000980102045,0.0912,936,882,0,1.4919,314,414,0,0.1792,54,0,0
5587,060014008520800100800005006002009000090000070000200900700500001003007059100640080,2.1675,19207,19154,0,7.4581,1461,2275,0,0.1741,53,0,0
5588,002100060547000010009002743008701006000080000100609500734200800090000624060008100,0.0914,832,784,0,0.8220,192,225,0,0.1477,48,0,0
5589,005704800002850000400200035800402369060000020324907008240003001000028900003509200,0.0609,645,600,0,1.2656,317,389,0,0.1284,45,0,0
5590,600900007030768040007000600090806073070010060560409080001000400040597010300001008,0.2683,2683,2635,0,4.0525,966,1249,0,0.1759,54,8,0
5591,040700010302008007000209060087000405000030000205000980060501000100600308050004090,0.0110,144,92,0,0.3968,98,69,0,0.1781,52,0,0
5592,000070020730800100809500300000006000600040003000200000003008201001005067040060000,10.2982,88910,88854,0,36.2194,7176,11575,0,0.1883,56,0,0
5593,020104090010000030700503006002000800003000100000902000000080000009421600038000740,0.1116,892,837,0,0.2726,66,34,0,0.1903,55,0,0
5594,040609080006000400000214000500000009800030002000506000080307010000060000357000296,0.5353,4637,4583,0,4.5858,990,1448,0,0.2663,85,35,0
5595,804021005050000030000408001301705900400000006005903108500204000070000010900810503,0.0070,88,39,0,0.1774,51,10,0,0.1504,49,0,0
5596,158003006000100008000260001700801430001040600049506007200087000300004000400900713,0.0075,83,35,0,0.2264,63,23,0,0.1538,48,0,0
5597,206080947900020800170000002000873000820906054000254000300000091002030006615040208,0.0081,104,59,0,0.2612,70,44,0,0.1359,45,0,0
5598,809200103203187000000000000000021005190040032300890000000000000000473601501002704,1.2289,10753,10703,0,0.9295,211,252,0,0.1621,50,0,0
5599,001003000003020040000100028050302000010060030000807010290001000040050800000700500,8.7511,79039,78983,0,97.7007,19978,30187,0,0.3619,96,50,0
5600,094000210000060000030802040000314000003000700406020105078000920000708000040000080,0.5941,5787,5733,0,2.3275,483,706,0,0.1793,54,0,0
5601,000000040300600098020910600501400030040030080090005204008049020410006009050000000,0.0285,388,336,0,0.9289,207,233,0,0.3376,90,41,0
5602,001005470802700000500060081900803010008000600010506009320050007000007903054300200,0.0217,196,147,0,0.3554,98,74,0,0.1614,49,0,0
5603,006019040450036090000000005890302000240000081000901023600000000070850014080620700,0.0584,580,531,0,0.3815,96,77,0,0.1433,49,0,0
5604,086050400009700602530900071000000160800030005054000000310008046408007200005010980,0.0350,326,278,0,0.4273,105,90,0,0.1495,48,0,0
5605,010206090560000023000090000041070350720000089005804600004108900003000100000763000,0.0265,288,238,0,0.4178,104,85,0,0.1855,59,10,0
5606,060040003020001000004000050039000004100862009600000810050000400000100060900030070,0.6774,7303,7247,0,10.3875,2144,2912,0,0.7591,188,139,0
5607,040000000003582004002610950070040320031806490094020080068057200100239600000000070,0.0055,64,19,0,0.1568,47,9,0,0.1453,45,0,0
5608,300000004170203058508090702007000400001849300000000000010605090609407503000000000,0.0644,641,590,0,1.3412,305,359,0,0.1713,51,0,0
5609,028010960610090054500000002090465080000080000805000403000609000002301500000020000,0.0322,294,242,0,0.2820,72,37,0,0.1880,52,0,0
5610,008029000000407000749000000051070960807060503093050710000000824000105000000890100,0.4912,4740,4690,0,3.1139,718,930,0,0.1522,50,0,0
5611,090002000000470005003000700100305040040000020080109003005000300600087000000200090,1.4672,15020,14963,0,15.0340,3019,4357,0,0.2750,76,21,0
5612,032605780600000004017903520006090200000000000000831000003408100840502037000010000,0.0129,120,70,0,0.2209,58,19,0,0.1694,50,0,0
5613,074010090380090000590008200003050601050000080906020300009500032000040065020080740,0.1379,1331,1282,0,1.2424,285,369,0,0.1546,49,0,0
5614,075090080600004305030508002053000800800000007009000420300802090901700006040010730,0.0342,338,289,0,0.4107,100,84,0,0.1481,49,0,0
5615,000000910400120300009007008070050000000291000000040060600500400007038005018000000,0.2737,2566,2510,0,2.3992,512,711,0,0.1855,56,0,0
5616,785300601000000004300097008007020003003764900200080100500930006100000000608001732,0.1046,892,844,0,0.2929,75,50,0,0.1551,48,0,0
5617,050194030008507100009000200002648900901000607000000000000010000097802360004703500,0.0228,216,166,0,0.5444,138,119,0,0.1634,50,0,0
5618,001300809000010060320000157095003000600000003000600270947000018050060000106008900,2.4555,20999,20948,0,12.5738,2674,4355,0,0.1772,55,5,0
5619,000600040020000000000000126700016005200809007600250003539000000000000080010003000,12.0566,134834,134777,0,61.7094,11984,20283,0,0.1972,57,0,0
5620,000000003018900000030004650005700000402501309000002400043600080000007140900000000,0.5076,5110,5055,0,5.8278,1164,1770,0,0.2202,62,8,0
5621,070009800008120006601000320200408050050010040040203008015000609900061200006300080,0.1387,1262,1214,0,2.2279,519,682,0,0.2108,65,18,0
5622,000500430140080090706029100002000006057000310300000900003240809090070043078003000,0.1536,1353,1304,0,1.7134,386,515,0,0.1554,49,0,0
5623,000090000000308000029000750060070010002080600810060097000254000048907530200000001,0.6154,6812,6760,0,3.2172,683,1018,0,0.1506,52,0,0
5624,068097300000300409940050002400705020305000706070609004500040067604008000007960540,0.0145,149,104,0,0.2281,65,39,0,0.1371,46,2,0
5625,080060070043050120705030809500186003008924600000000000000705000400000008009000200,0.0207,187,135,0,0.4523,103,81,0,0.1886,52,0,0
5626,800000705017030960650098030006907000071020340000301600040210056065080290208000003,0.0093,124,80,0,0.2653,72,49,0,0.1278,44,0,0
5627,009501600060000070104000803000000000300407002040856030053070160007010200000000000,0.0830,807,753,0,0.8090,167,218,0,0.1886,54,0,0
5628,010300680200048301780060000040653002051209740300174060000030016406810005035006070,0.0059,68,27,0,0.1501,48,13,0,0.1180,41,0,0
5629,060408300008070004407500610900000402040000080801000009013009806200030500005804070,0.0842,840,791,0,1.0392,242,269,0,0.1431,49,0,0
5630,010000070305000602090106040008060300000801000004020700070204060602000804080000090,0.1013,1123,1070,0,1.9448,431,574,0,0.1802,55,3,0
5631,009024080002560409405008000900000001001080900200000003000700108108093500090810700,1.4688,12783,12733,0,11.2281,2407,3688,0,1.9220,449,475,0
5632,820090001000862700900000300000200800500906004003004000007000002009428000100030085,0.2244,2084,2031,0,3.1295,674,860,0,0.1859,55,3,0
5633,070300056060800003810000020000900030004070200090006000040000012100005090530008040,0.7599,7056,7002,0,12.1406,2486,3487,0,0.1751,54,0,0
5634,008015970900038000100009004841000000630000018000000342300500009000270005016890200,0.0306,291,242,0,0.3548,89,66,0,0.1458,49,0,0
5635,007301500360000081000060000090000070000453000204000105005109800983000417001000600,0.4831,4676,4625,0,2.6022,561,785,0,0.1872,56,7,0
5636,000239000009704600032000540096000850040982060200000004000805000000000000980103076,0.2149,1657,1606,0,1.5008,331,399,0,0.1687,51,0,0
5637,007201000030740290020050001100000083052000960760000002200070030084062070000403800,0.0088,101,52,0,0.2023,58,19,0,0.1649,51,3,0
5638,210000035064000870090000020003090400042608950000020000000000000809402506007801200,0.0176,147,96,0,0.2094,57,17,0,0.1745,51,0,0
5639,700460002004000700030008090007543001900102003100976800010800060002000500800017009,0.1472,1762,1713,0,3.6493,828,1044,0,0.1779,57,9,0
5640,091000370200000006040050080000409000700000008003000600400321005000604000302000804,0.4975,4307,4252,0,4.6198,969,1440,0,0.2303,64,10,0
5641,050076000002010003009003120801507000940000015000102408098700500500080300000920040,0.0621,556,507,0,0.8087,197,223,0,0.2866,84,37,0
5642,030041200000300507820900000200000430100020005079000006000007012908006000002180090,0.0179,187,135,0,0.3431,86,58,0,0.1765,52,0,0
5643,185709306000080005700300001200108504060000090904206003300002009500060000609807452,0.0622,519,474,0,1.0414,285,329,0,0.1265,45,0,0
5644,507010006014006070000000028060729000800501002000368010790000000050100490100090705,0.0461,487,438,0,0.5041,122,114,0,0.1589,49,0,0
5645,000047500000081200158002700791000000360000027000000153003700645004190000007450000,0.0198,206,157,0,0.2437,66,28,0,0.1558,49,0,0
5646,005793000010260050000005006901050063630802095450030102500300000070089030000671500,0.1896,2050,2005,0,2.5090,613,793,0,0.1335,45,0,0
5647,040000103000600090059004007900000500008106900005000008800500360020001000406000070,7.6154,67147,67092,0,67.0413,14011,21022,0,0.3825,104,52,0
5648,000400020930610750070530000000000267086000940127000000000076080041059072060001000,0.3817,3368,3319,0,4.7423,1124,1533,0,0.2488,72,27,0
5649,800521007000040100021007900203958006910206058600174203005700860002080000100495002,0.0075,106,65,0,0.1581,48,17,0,0.1107,41,0,0
5650,709000406006201800800070003000504000001000600908000301000329000050000040000000000,1.1009,10016,9959,0,13.1652,2478,3652,0,0.2842,73,18,0
5651,020000800060890012500620000000384270038206150072519000000067005640038020007000040,0.0516,576,531,0,0.6141,154,164,0,0.1386,45,0,0
5652,059000000027058049000260051030020900062104570001030020910085000240670190000000830,0.0491,556,511,0,0.5366,134,132,0,0.1385,45,0,0
5653,130007004045000027000018090903040000002805900000090602010970000650000210300500086,0.0512,514,465,0,0.3320,85,59,0,0.1812,55,8,0
5654,140520008000009004002130900050000607407000203906000050008051300700400000500093076,0.0425,392,343,0,0.6337,154,141,0,0.2190,63,15,0
5655,050800210007200006000300000000000609760000082502000000000004000300005800091006030,0.5849,5763,5706,0,3.7637,739,1115,0,0.8129,199,155,0
5656,000003016000000270570006000001000560000735000035000800000900028027000000910300000,0.9341,8177,8121,0,16.3760,3540,4858,0,1.2329,284,264,0
5657,080000010307000904020104060002010600000705000004080100060508030905000201030000040,1.0621,9175,9122,0,3.9996,858,1199,0,0.1763,53,0,0
5658,500020740000600009080731000010070000750000012000090030000943060800007000091080005,0.1573,1488,1435,0,0.9523,201,279,0,0.1713,53,0,0
5659,002000008600950002710002000000400050008365100050008000000500024100089003200000600,1.1782,11573,11519,0,3.7478,787,1099,0,0.8663,236,192,0
5660,000000400000006102107809503000005709240000015508200000801702904405300000002000000,0.0643,799,748,0,1.0626,253,283,0,0.1688,51,0,0
5661,670000092200600003008070500000364020009507800010928000002080300500002009930000048,0.0269,321,272,0,0.4729,114,103,0,0.1729,53,5,0
5662,000000004000380109850400030003040090070000050020090700010009047405027000600000000,0.2285,3252,3197,0,7.2492,1479,2001,0,0.3452,87,39,0
5663,040080507060500200000020000000700600010906040008003000000030000002009060407060090,0.0566,591,534,0,0.4648,104,90,0,0.2105,57,0,0
5664,600021703000004500297030600120000000509000304000000012002040157005200000908710006,0.1499,1341,1292,0,0.4635,118,104,0,0.1546,49,0,0
5665,040000003906030102025400600007209000000000000000804700004001250609080401500000090,1.7479,14824,14771,0,4.0767,802,1290,0,0.1772,53,0,0
